Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
36,2011-04-08,428727.61,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
37,2011-04-08,543703.16,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
38,2011-04-08,392152.3,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
39,2011-04-08,1350646.16,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
40,2011-04-08,947753.32,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
41,2011-04-08,1206252.12,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
42,2011-04-08,620087.35,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
43,2011-04-08,650418.75,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
44,2011-04-08,292498.61,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
45,2011-04-08,750182.7100000002,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.64079390000003,6.489
1,2011-04-15,1559889.0,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
2,2011-04-15,1856467.84,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
3,2011-04-15,366250.69,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
4,2011-04-15,1960587.76,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
5,2011-04-15,307913.58,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
6,2011-04-15,1448797.02,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
7,2011-04-15,423380.14,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
8,2011-04-15,908278.74,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
9,2011-04-15,528420.28,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
10,2011-04-15,1781767.2199999997,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
11,2011-04-15,1312905.8,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
12,2011-04-15,990951.77,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
13,2011-04-15,1950994.0400000003,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
14,2011-04-15,1974960.86,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
15,2011-04-15,607691.3600000001,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
16,2011-04-15,427855.24,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
17,2011-04-15,825283.4299999998,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
18,2011-04-15,988157.72,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
19,2011-04-15,1392093.04,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
20,2011-04-15,2057406.33,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
21,2011-04-15,768390.05,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
22,2011-04-15,1008557.04,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
23,2011-04-15,1263680.5099999998,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
24,2011-04-15,1245576.65,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
25,2011-04-15,674562.45,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
26,2011-04-15,863266.1199999999,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
27,2011-04-15,1727175.61,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
28,2011-04-15,1240126.07,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
29,2011-04-15,518245.97,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
30,2011-04-15,426666.9199999999,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
31,2011-04-15,1408464.0799999996,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
32,2011-04-15,1120508.14,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
33,2011-04-15,275749.56,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
34,2011-04-15,941829.0,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
35,2011-04-15,795157.2,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
36,2011-04-15,414986.5400000001,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
37,2011-04-15,543775.87,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
38,2011-04-15,362758.94,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
39,2011-04-15,1348031.55,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
40,2011-04-15,874446.3199999998,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
41,2011-04-15,1192982.0699999998,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
42,2011-04-15,597644.02,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
43,2011-04-15,635758.0299999999,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
44,2011-04-15,289667.55,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
45,2011-04-15,765270.02,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489
1,2011-04-22,1564819.81,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
2,2011-04-22,1886339.6,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
3,2011-04-22,391860.04000000015,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
4,2011-04-22,2220600.76,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
5,2011-04-22,328415.44,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
6,2011-04-22,1639358.9300000004,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
7,2011-04-22,466594.89,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
8,2011-04-22,937473.13,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
9,2011-04-22,549502.11,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
10,2011-04-22,2004831.14,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
11,2011-04-22,1388118.5300000005,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
12,2011-04-22,1016019.47,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
13,2011-04-22,2124316.34,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
14,2011-04-22,2256461.39,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
15,2011-04-22,655318.26,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
16,2011-04-22,368600.0,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
17,2011-04-22,1060770.11,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
18,2011-04-22,1105860.06,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
19,2011-04-22,1514288.8200000003,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
20,2011-04-22,2313861.81,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
21,2011-04-22,801302.01,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
22,2011-04-22,1152781.9,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
23,2011-04-22,1447301.24,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
24,2011-04-22,1372484.9,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
25,2011-04-22,756588.4200000002,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
26,2011-04-22,921700.61,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
27,2011-04-22,1921655.48,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
28,2011-04-22,1297452.0,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
29,2011-04-22,589252.6900000001,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
30,2011-04-22,445358.73,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
31,2011-04-22,1461393.91,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
32,2011-04-22,1210602.91,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
33,2011-04-22,248603.3,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
34,2011-04-22,1051518.45,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
35,2011-04-22,841778.34,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
36,2011-04-22,374574.72,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
37,2011-04-22,526434.37,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
38,2011-04-22,362952.34,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
39,2011-04-22,1563140.85,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
40,2011-04-22,965056.4000000005,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
41,2011-04-22,1304481.7499999998,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
42,2011-04-22,534597.6900000001,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
43,2011-04-22,638280.6699999999,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
44,2011-04-22,280357.30000000005,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
45,2011-04-22,813630.44,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489
1,2011-04-29,1455090.69,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
2,2011-04-29,1745545.28,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
3,2011-04-29,367405.3999999999,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
4,2011-04-29,1878167.44,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
5,2011-04-29,307291.56,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
6,2011-04-29,1479249.9,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
7,2011-04-29,410429.73,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
8,2011-04-29,855014.7699999998,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
9,2011-04-29,532226.2,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
10,2011-04-29,1873646.34,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
11,2011-04-29,1357589.8900000006,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
12,2011-04-29,994966.1,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
13,2011-04-29,1895583.12,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
14,2011-04-29,1930617.64,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
15,2011-04-29,560764.41,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
16,2011-04-29,378100.31,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
17,2011-04-29,806979.1499999998,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
18,2011-04-29,974114.39,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
19,2011-04-29,1297237.7000000002,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
20,2011-04-29,1881788.19,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
21,2011-04-29,783250.75,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
22,2011-04-29,926133.8,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
23,2011-04-29,1173307.4,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
24,2011-04-29,1197761.17,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
25,2011-04-29,649245.0,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
26,2011-04-29,873450.2899999998,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
27,2011-04-29,1642074.64,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
28,2011-04-29,1222367.9,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
29,2011-04-29,493078.64,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
30,2011-04-29,423687.1999999999,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
31,2011-04-29,1331137.9600000002,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
32,2011-04-29,1107494.5500000005,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
33,2011-04-29,248561.86,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
34,2011-04-29,895973.02,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
35,2011-04-29,811824.06,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
36,2011-04-29,340708.78,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
37,2011-04-29,502918.18,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
38,2011-04-29,344225.99,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
39,2011-04-29,1379651.8699999996,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
40,2011-04-29,847246.5000000001,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
41,2011-04-29,1178841.0499999998,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
42,2011-04-29,496010.17,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
43,2011-04-29,611464.21,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
44,2011-04-29,281247.97,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
45,2011-04-29,786561.61,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489
1,2011-05-06,1629391.2800000003,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
2,2011-05-06,1837743.6,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
3,2011-05-06,413042.12,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
4,2011-05-06,2063682.76,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
5,2011-05-06,322904.68,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
6,2011-05-06,1504651.57,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
7,2011-05-06,407012.47,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
8,2011-05-06,941457.34,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
9,2011-05-06,545251.1,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
10,2011-05-06,1841369.99,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
11,2011-05-06,1331453.41,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
12,2011-05-06,1021154.48,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
13,2011-05-06,1986380.4,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
14,2011-05-06,2095599.93,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
15,2011-05-06,630522.6699999999,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
16,2011-05-06,423805.22,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
17,2011-05-06,882132.28,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
18,2011-05-06,1065427.37,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
19,2011-05-06,1451953.9500000004,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
20,2011-05-06,2090838.44,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
21,2011-05-06,718898.3300000002,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
22,2011-05-06,1032076.06,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
23,2011-05-06,1359921.13,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
24,2011-05-06,1339630.3499999996,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
25,2011-05-06,659446.5499999999,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
26,2011-05-06,1024778.23,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
27,2011-05-06,1757041.96,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
28,2011-05-06,1515890.3800000004,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
29,2011-05-06,534372.53,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
30,2011-05-06,438789.52,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
31,2011-05-06,1388755.6100000006,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
32,2011-05-06,1181793.55,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
33,2011-05-06,257031.19,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
34,2011-05-06,965853.5799999998,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
35,2011-05-06,835181.18,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
36,2011-05-06,393401.4,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
37,2011-05-06,547513.2999999999,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
38,2011-05-06,422186.6499999999,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
39,2011-05-06,1370920.87,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
40,2011-05-06,1016752.55,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
41,2011-05-06,1244956.91,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
42,2011-05-06,612337.35,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
43,2011-05-06,649148.7400000001,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
44,2011-05-06,299354.67000000004,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
45,2011-05-06,810150.6399999999,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489
1,2011-05-13,1604775.5799999996,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
2,2011-05-13,1838513.07,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
3,2011-05-13,386312.68,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
4,2011-05-13,2002362.37,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
5,2011-05-13,290930.01,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
6,2011-05-13,1453185.65,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
7,2011-05-13,414094.05,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
8,2011-05-13,895763.4099999998,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
9,2011-05-13,539126.0,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
10,2011-05-13,1712995.44,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
11,2011-05-13,1277959.42,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
12,2011-05-13,977033.5,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
13,2011-05-13,1958823.56,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
14,2011-05-13,2004330.3,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
15,2011-05-13,630482.9099999999,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
16,2011-05-13,410406.95000000007,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
17,2011-05-13,870625.4900000001,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
18,2011-05-13,993172.98,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
19,2011-05-13,1429143.06,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
20,2011-05-13,2036748.53,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
21,2011-05-13,754236.7,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
22,2011-05-13,1001558.74,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
23,2011-05-13,1254914.87,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
24,2011-05-13,1311950.16,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
25,2011-05-13,684783.15,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
26,2011-05-13,941008.85,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
27,2011-05-13,1763545.32,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
28,2011-05-13,1253316.2999999998,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
29,2011-05-13,549551.02,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
30,2011-05-13,424614.59,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
31,2011-05-13,1408118.22,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
32,2011-05-13,1138162.7600000002,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
33,2011-05-13,279466.87,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
34,2011-05-13,966232.69,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
35,2011-05-13,826155.9500000002,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
36,2011-05-13,395316.65,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
37,2011-05-13,511871.63,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
38,2011-05-13,366977.79,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
39,2011-05-13,1325022.77,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
40,2011-05-13,903864.02,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
41,2011-05-13,1270025.74,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
42,2011-05-13,603024.75,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
43,2011-05-13,684655.91,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
44,2011-05-13,307095.31,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
45,2011-05-13,793889.1,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489
1,2011-05-20,1428218.27,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
2,2011-05-20,1688281.86,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
3,2011-05-20,364603.13,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
4,2011-05-20,2015563.48,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
5,2011-05-20,299614.33000000013,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
6,2011-05-20,1382783.83,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
7,2011-05-20,424670.98,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
8,2011-05-20,836049.8900000001,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
9,2011-05-20,518266.9,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
10,2011-05-20,1720908.0099999998,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
11,2011-05-20,1239466.97,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
12,2011-05-20,924134.99,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
13,2011-05-20,1860923.55,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
14,2011-05-20,1959967.8,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
15,2011-05-20,593941.8999999999,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
16,2011-05-20,435397.19,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
17,2011-05-20,844443.35,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
18,2011-05-20,994610.43,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
19,2011-05-20,1355234.3,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
20,2011-05-20,1953416.0600000003,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
21,2011-05-20,744836.5599999998,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
22,2011-05-20,970307.83,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
23,2011-05-20,1337617.55,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
24,2011-05-20,1234281.7,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
25,2011-05-20,677971.3299999997,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
26,2011-05-20,938334.62,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489
