Store,Date,Weekly_Sales
23,2011-09-09,1423289.9000000001
23,2011-09-16,1253329.1700000004
23,2011-09-23,1289082.81
23,2011-09-30,1275597.8499999999
23,2011-10-07,1463501.99
23,2011-10-14,1257778.3400000005
23,2011-10-21,1441032.5900000003
23,2011-10-28,1407191.96
23,2011-11-04,1428436.3299999996
23,2011-11-11,1436940.7800000003
23,2011-11-18,1345631.96
23,2011-11-25,2057059.53
23,2011-12-02,1552886.5899999999
23,2011-12-09,1841173.6
23,2011-12-16,2173621.1999999997
23,2011-12-23,2587953.32
23,2011-12-30,1213486.95
23,2012-01-06,1150662.55
23,2012-01-13,1031451.3500000001
23,2012-01-20,1146992.13
23,2012-01-27,1037476.38
23,2012-02-03,1261872.6699999997
23,2012-02-10,1358444.07
23,2012-02-17,1365546.6900000002
23,2012-02-24,1272948.27
23,2012-03-02,1322852.2000000002
23,2012-03-09,1292724.9000000001
23,2012-03-16,1258364.3099999998
23,2012-03-23,1288154.1
23,2012-03-30,1261964.9600000002
23,2012-04-06,1604605.6900000002
23,2012-04-13,1231752.5399999998
23,2012-04-20,1287899.41
23,2012-04-27,1277758.7599999998
23,2012-05-04,1317379.6799999997
23,2012-05-11,1321914.34
23,2012-05-18,1332952.47
23,2012-05-25,1552934.6400000004
23,2012-06-01,1476144.34
23,2012-06-08,1568048.54
23,2012-06-15,1543667.6800000002
23,2012-06-22,1522042.5699999998
23,2012-06-29,1451782.1600000004
23,2012-07-06,1545370.1600000001
23,2012-07-13,1384921.6300000001
23,2012-07-20,1381339.2300000004
23,2012-07-27,1322932.3599999999
23,2012-08-03,1416926.3099999998
23,2012-08-10,1436311.7599999998
23,2012-08-17,1510131.4499999997
23,2012-08-24,1702220.9599999997
23,2012-08-31,1577468.7800000003
23,2012-09-07,1427162.2599999998
23,2012-09-14,1279041.6399999997
23,2012-09-21,1338627.5499999998
23,2012-09-28,1319035.06
23,2012-10-05,1464616.59
23,2012-10-12,1412925.25
23,2012-10-19,1363155.77
23,2012-10-26,1347454.5899999996
24,2010-02-05,1388725.63
24,2010-02-12,1414107.1
24,2010-02-19,1385362.4899999998
24,2010-02-26,1158722.7400000002
24,2010-03-05,1412387.37
24,2010-03-12,1309340.1599999997
24,2010-03-19,1222511.29
24,2010-03-26,1258311.5599999996
24,2010-04-02,1478321.2600000002
24,2010-04-09,1379579.6300000001
24,2010-04-16,1268266.72
24,2010-04-23,1264117.01
24,2010-04-30,1259877.19
24,2010-05-07,1409705.03
24,2010-05-14,1346783.35
24,2010-05-21,1283482.8499999999
24,2010-05-28,1473868.1500000001
24,2010-06-04,1566668.9100000001
24,2010-06-11,1375458.21
24,2010-06-18,1354168.18
24,2010-06-25,1399073.7499999998
24,2010-07-02,1563387.94
24,2010-07-09,1665502.55
24,2010-07-16,1418697.0499999998
24,2010-07-23,1333740.3499999999
24,2010-07-30,1387517.6300000001
24,2010-08-06,1442819.28
24,2010-08-13,1384243.75
24,2010-08-20,1375307.54
24,2010-08-27,1350059.3500000003
24,2010-09-03,1366381.6
24,2010-09-10,1474498.59
24,2010-09-17,1273295.4600000004
24,2010-09-24,1169413.2699999998
24,2010-10-01,1215273.2
24,2010-10-08,1361944.94
24,2010-10-15,1300806.74
24,2010-10-22,1234875.33
24,2010-10-29,1244925.9400000004
24,2010-11-05,1285358.0100000002
24,2010-11-12,1312877.01
24,2010-11-19,1277150.6
24,2010-11-26,1779276.51
24,2010-12-03,1413302.7000000002
24,2010-12-10,1593012.7499999998
24,2010-12-17,1663525.7699999998
24,2010-12-24,2386015.75
24,2010-12-31,1208600.05
24,2011-01-07,1178641.71
24,2011-01-14,1167740.2
24,2011-01-21,1107170.3900000001
24,2011-01-28,1126921.34
24,2011-02-04,1225182.04
24,2011-02-11,1341240.62
24,2011-02-18,1360150.12
24,2011-02-25,1235121.33
24,2011-03-04,1346994.53
24,2011-03-11,1253218.7000000002
24,2011-03-18,1168397.26
24,2011-03-25,1158693.12
24,2011-04-01,1163803.2999999998
24,2011-04-08,1273670.32
24,2011-04-15,1245576.65
24,2011-04-22,1372484.9
24,2011-04-29,1197761.17
24,2011-05-06,1339630.3499999996
24,2011-05-13,1311950.1600000001
24,2011-05-20,1234281.7
24,2011-05-27,1311153.72
24,2011-06-03,1554837.62
24,2011-06-10,1373841.9100000001
24,2011-06-17,1320359.23
24,2011-06-24,1304850.6700000002
24,2011-07-01,1445596.6099999999
24,2011-07-08,1567340.07
24,2011-07-15,1356938.9500000002
24,2011-07-22,1357672.24
24,2011-07-29,1310973.06
24,2011-08-05,1417616.8099999998
24,2011-08-12,1402818.01
24,2011-08-19,1352039.88
24,2011-08-26,1402372.0899999999
24,2011-09-02,1196105.44
24,2011-09-09,1527455.19
24,2011-09-16,1227535.9699999997
24,2011-09-23,1232376.4899999998
24,2011-09-30,1246242.6099999999
24,2011-10-07,1405914.3900000004
24,2011-10-14,1333315.0299999998
24,2011-10-21,1283563.43
24,2011-10-28,1307142.7500000002
24,2011-11-04,1385860.3800000004
24,2011-11-11,1425078.5899999999
24,2011-11-18,1297535.6899999997
24,2011-11-25,1761235.67
24,2011-12-02,1335647.0999999999
24,2011-12-09,1529615.54
24,2011-12-16,1624994.43
24,2011-12-23,2168344.23
24,2011-12-30,1363973.16
24,2012-01-06,1251581.8900000001
24,2012-01-13,1155594.2
24,2012-01-20,1151993.85
24,2012-01-27,1057290.41
24,2012-02-03,1249696.97
24,2012-02-10,1403460.87
24,2012-02-17,1326370.08
24,2012-02-24,1303233.1499999997
24,2012-03-02,1213994.3900000001
24,2012-03-09,1325835.7
24,2012-03-16,1239299.12
24,2012-03-23,1221723.94
24,2012-03-30,1230106.1300000001
24,2012-04-06,1524734.2899999998
24,2012-04-13,1285783.87
24,2012-04-20,1208654.3999999997
24,2012-04-27,1194334.6500000001
24,2012-05-04,1306551.71
24,2012-05-11,1355391.79
24,2012-05-18,1298809.8
24,2012-05-25,1407897.57
24,2012-06-01,1467722.1900000004
24,2012-06-08,1406313.13
24,2012-06-15,1364445.9800000002
24,2012-06-22,1434709.6300000001
24,2012-06-29,1428869.8999999997
24,2012-07-06,1645097.75
24,2012-07-13,1405475.7799999998
24,2012-07-20,1394299.0
24,2012-07-27,1307339.14
24,2012-08-03,1440374.1300000001
24,2012-08-10,1497054.8099999998
24,2012-08-17,1397970.54
24,2012-08-24,1303726.54
24,2012-08-31,1344558.92
24,2012-09-07,1477134.75
24,2012-09-14,1242909.5299999998
24,2012-09-21,1261158.47
24,2012-09-28,1259278.3599999996
24,2012-10-05,1416720.54
24,2012-10-12,1416301.1700000002
24,2012-10-19,1255414.84
24,2012-10-26,1307182.2899999998
25,2010-02-05,677231.6300000001
25,2010-02-12,583364.0199999999
25,2010-02-19,676260.6700000002
25,2010-02-26,628516.5700000001
25,2010-03-05,665750.06
25,2010-03-12,660619.9899999999
25,2010-03-19,659795.84
25,2010-03-26,696687.6
25,2010-04-02,822486.37
25,2010-04-09,712647.97
25,2010-04-16,715311.6
25,2010-04-23,694531.72
25,2010-04-30,706924.02
25,2010-05-07,724468.9700000001
25,2010-05-14,698073.95
25,2010-05-21,704113.2200000001
25,2010-05-28,792442.5400000002
25,2010-06-04,764155.4400000001
25,2010-06-11,737163.2
25,2010-06-18,780444.9400000001
25,2010-06-25,737569.1400000001
25,2010-07-02,759407.87
25,2010-07-09,719591.1299999998
25,2010-07-16,726997.8400000002
25,2010-07-23,665290.9299999999
25,2010-07-30,682124.34
25,2010-08-06,699464.43
25,2010-08-13,686072.39
25,2010-08-20,724499.81
25,2010-08-27,711461.95
25,2010-09-03,685700.08
25,2010-09-10,655811.95
25,2010-09-17,628989.88
25,2010-09-24,607819.3300000001
25,2010-10-01,658640.14
25,2010-10-08,674283.86
25,2010-10-15,616094.7200000001
25,2010-10-22,661644.19
25,2010-10-29,674458.0299999999
25,2010-11-05,696314.5299999999
25,2010-11-12,713250.0800000001
25,2010-11-19,718056.7299999999
25,2010-11-26,1115240.61
25,2010-12-03,885572.96
25,2010-12-10,964729.1799999997
25,2010-12-17,1047707.59
25,2010-12-24,1295391.1900000002
25,2010-12-31,623092.5399999999
25,2011-01-07,558794.6299999999
25,2011-01-14,572360.83
25,2011-01-21,568093.5700000001
25,2011-01-28,600448.6900000002
25,2011-02-04,639830.4500000001
25,2011-02-11,615666.78
25,2011-02-18,634637.0300000001
25,2011-02-25,570816.34
25,2011-03-04,640912.18
25,2011-03-11,599828.3899999999
25,2011-03-18,603393.64
25,2011-03-25,616324.24
25,2011-04-01,618377.7899999999
25,2011-04-08,648606.13
25,2011-04-15,674562.45
25,2011-04-22,756588.4200000002
25,2011-04-29,649245.0
25,2011-05-06,659446.5499999999
25,2011-05-13,684783.15
25,2011-05-20,677971.3299999998
25,2011-05-27,718373.94
25,2011-06-03,737551.74
25,2011-06-10,740259.63
25,2011-06-17,717373.43
25,2011-06-24,699270.1000000001
25,2011-07-01,706206.86
25,2011-07-08,698529.64
25,2011-07-15,680510.2300000001
25,2011-07-22,670854.96
25,2011-07-29,668390.8199999998
25,2011-08-05,679706.0099999999
25,2011-08-12,667130.48
25,2011-08-19,688958.7500000001
25,2011-08-26,726422.55
25,2011-09-02,699779.0
25,2011-09-09,673248.4799999999
25,2011-09-16,628720.4600000002
25,2011-09-23,620885.93
25,2011-09-30,639160.2399999999
25,2011-10-07,671522.8700000001
25,2011-10-14,646915.47
25,2011-10-21,690675.5000000001
25,2011-10-28,724443.9700000001
25,2011-11-04,718393.61
25,2011-11-11,719235.0700000001
25,2011-11-18,728525.6
25,2011-11-25,1116211.3900000001
25,2011-12-02,878314.5700000001
25,2011-12-09,916446.0200000001
25,2011-12-16,997502.4700000001
25,2011-12-23,1290532.97
25,2011-12-30,683665.3700000001
25,2012-01-06,636419.1200000001
25,2012-01-13,614764.3099999999
25,2012-01-20,594744.89
25,2012-01-27,589554.2899999999
25,2012-02-03,642776.4
25,2012-02-10,658984.3799999999
25,2012-02-17,654088.02
25,2012-02-24,613501.0499999999
25,2012-03-02,643155.89
25,2012-03-09,643711.53
25,2012-03-16,638204.27
25,2012-03-23,672831.7799999999
25,2012-03-30,684348.92
25,2012-04-06,791356.8999999999
25,2012-04-13,658691.56
25,2012-04-20,661566.4799999999
25,2012-04-27,655157.3200000001
25,2012-05-04,696421.7200000001
25,2012-05-11,739866.16
25,2012-05-18,717207.19
25,2012-05-25,783371.02
25,2012-06-01,694765.9500000001
25,2012-06-08,730254.19
25,2012-06-15,753860.8899999999
25,2012-06-22,721601.9
25,2012-06-29,718890.8099999999
25,2012-07-06,753385.55
25,2012-07-13,714093.95
25,2012-07-20,685676.5800000001
25,2012-07-27,659109.5299999998
25,2012-08-03,709724.5999999999
25,2012-08-10,710496.9699999999
25,2012-08-17,728467.7200000002
25,2012-08-24,756527.64
25,2012-08-31,714828.73
25,2012-09-07,671482.9
25,2012-09-14,657241.6299999999
25,2012-09-21,664745.2
25,2012-09-28,683300.84
25,2012-10-05,699536.7299999999
25,2012-10-12,697317.41
25,2012-10-19,685531.8499999999
25,2012-10-26,688940.9400000001
26,2010-02-05,1034119.21
26,2010-02-12,1015684.09
26,2010-02-19,999348.55
26,2010-02-26,855385.01
26,2010-03-05,1005669.58
26,2010-03-12,963382.09
26,2010-03-19,903366.55
26,2010-03-26,893612.9999999999
26,2010-04-02,1029849.2
26,2010-04-09,1022293.8099999998
26,2010-04-16,905548.38
26,2010-04-23,881930.87
26,2010-04-30,904503.8500000001
26,2010-05-07,1074479.7300000002
26,2010-05-14,972663.59
26,2010-05-21,986765.01
26,2010-05-28,1069851.5899999999
26,2010-06-04,1003202.66
26,2010-06-11,1073862.59
26,2010-06-18,1001286.67
26,2010-06-25,976242.09
26,2010-07-02,1078455.48
26,2010-07-09,1122356.53
26,2010-07-16,1028151.7199999999
26,2010-07-23,971615.6200000001
26,2010-07-30,1005324.28
26,2010-08-06,1125329.7699999996
26,2010-08-13,1011938.29
26,2010-08-20,1007385.3599999999
26,2010-08-27,977322.52
26,2010-09-03,1037549.7100000001
26,2010-09-10,1042226.2999999999
26,2010-09-17,923473.7000000001
26,2010-09-24,868636.3
26,2010-10-01,923221.52
26,2010-10-08,1001069.52
26,2010-10-15,937956.8899999999
26,2010-10-22,916522.66
26,2010-10-29,895069.88
26,2010-11-05,970224.5099999999
26,2010-11-12,971193.0099999999
26,2010-11-19,901972.7
26,2010-11-26,1286833.6199999999
26,2010-12-03,1016143.6399999999
26,2010-12-10,1149612.0399999998
26,2010-12-17,1196813.33
26,2010-12-24,1573982.4699999997
26,2010-12-31,877268.2899999999
26,2011-01-07,938149.2100000002
26,2011-01-14,812323.2899999999
26,2011-01-21,809833.2100000002
26,2011-01-28,817485.14
26,2011-02-04,911807.0200000001
26,2011-02-11,1010711.08
26,2011-02-18,981978.0200000001
26,2011-02-25,910298.44
26,2011-03-04,945643.1699999999
26,2011-03-11,946614.55
26,2011-03-18,887426.12
26,2011-03-25,866566.5399999999
26,2011-04-01,849231.61
26,2011-04-08,985229.8100000002
26,2011-04-15,863266.1199999999
26,2011-04-22,921700.61
26,2011-04-29,873450.2899999999
26,2011-05-06,1024778.2300000001
26,2011-05-13,941008.85
26,2011-05-20,938334.62
26,2011-05-27,996723.5800000001
26,2011-06-03,1054454.4
26,2011-06-10,1094058.68
26,2011-06-17,981646.4600000001
26,2011-06-24,997474.9299999999
26,2011-07-01,1070119.0899999999
26,2011-07-08,1133807.03
26,2011-07-15,1021534.7000000001
26,2011-07-22,1017867.8000000002
26,2011-07-29,1005360.4999999999
26,2011-08-05,1107552.4300000002
26,2011-08-12,1087644.4999999998
26,2011-08-19,1021766.7499999999
26,2011-08-26,1064617.6199999999
26,2011-09-02,1040143.14
26,2011-09-09,1069710.97
26,2011-09-16,951569.84
26,2011-09-23,923644.6
26,2011-09-30,959339.51
26,2011-10-07,1130022.99
26,2011-10-14,987886.08
26,2011-10-21,974907.2799999999
26,2011-10-28,972256.9800000001
26,2011-11-04,988950.75
26,2011-11-11,1077640.13
26,2011-11-18,946091.79
26,2011-11-25,1282320.05
26,2011-12-02,1012498.49
26,2011-12-09,1148987.4599999997
26,2011-12-16,1204807.83
26,2011-12-23,1515175.0099999998
26,2011-12-30,972834.42
26,2012-01-06,971557.62
26,2012-01-13,836305.6500000001
26,2012-01-20,838751.5000000001
26,2012-01-27,820059.89
26,2012-02-03,939158.2499999999
26,2012-02-10,1081005.6400000001
26,2012-02-17,965788.7600000001
26,2012-02-24,917924.4699999999
26,2012-03-02,955641.7400000001
26,2012-03-09,1028569.0100000001
26,2012-03-16,919503.4000000001
26,2012-03-23,874790.6799999999
26,2012-03-30,922018.4299999999
26,2012-04-06,1116829.23
26,2012-04-13,889670.2899999999
26,2012-04-20,923600.0200000001
26,2012-04-27,911969.0
26,2012-05-04,946573.29
26,2012-05-11,1062548.73
26,2012-05-18,978082.8400000001
26,2012-05-25,1067310.74
26,2012-06-01,1015853.03
26,2012-06-08,1106176.83
26,2012-06-15,1029248.22
26,2012-06-22,1056282.91
26,2012-06-29,1051190.44
26,2012-07-06,1180470.8
26,2012-07-13,1063149.7800000003
26,2012-07-20,1049625.9000000001
26,2012-07-27,1031745.14
26,2012-08-03,1090915.0899999999
26,2012-08-10,1121476.5100000002
26,2012-08-17,1068292.56
26,2012-08-24,1022704.2000000002
26,2012-08-31,1053495.51
26,2012-09-07,1081874.0300000003
26,2012-09-14,986131.94
26,2012-09-21,961084.0800000001
26,2012-09-28,964726.3699999999
26,2012-10-05,1095504.26
26,2012-10-12,1044639.6900000001
26,2012-10-19,975578.0199999999
26,2012-10-26,958619.7999999999
27,2010-02-05,1874289.79
27,2010-02-12,1745362.72
27,2010-02-19,1945070.33
27,2010-02-26,1390934.27
27,2010-03-05,1313729.7199999997
27,2010-03-12,1925113.1199999999
27,2010-03-19,1700627.9700000002
27,2010-03-26,1836714.84
27,2010-04-02,2053952.97
27,2010-04-09,1955814.1300000001
27,2010-04-16,1857500.9599999997
27,2010-04-23,1850205.47
27,2010-04-30,1805885.04
27,2010-05-07,1939458.8399999999
27,2010-05-14,1842465.78
27,2010-05-21,1836595.5799999998
27,2010-05-28,1962468.6700000002
27,2010-06-04,2073102.59
27,2010-06-11,1873812.9300000002
27,2010-06-18,1887182.27
27,2010-06-25,1962625.0099999998
27,2010-07-02,2024554.1
27,2010-07-09,2119163.0100000002
27,2010-07-16,1880691.6400000001
27,2010-07-23,1808250.71
27,2010-07-30,1816489.5300000003
27,2010-08-06,1908036.6800000002
27,2010-08-13,1864436.12
27,2010-08-20,1936878.4600000004
27,2010-08-27,1870684.2099999997
27,2010-09-03,1908110.9000000001
27,2010-09-10,1913494.8099999998
27,2010-09-17,1629978.4599999997
27,2010-09-24,1597002.71
27,2010-10-01,1543532.83
27,2010-10-08,1707662.8699999999
27,2010-10-15,1728388.2000000002
27,2010-10-22,1693935.2899999998
27,2010-10-29,1688955.49
27,2010-11-05,1686010.02
27,2010-11-12,1828010.25
27,2010-11-19,1704785.74
27,2010-11-26,2627910.75
27,2010-12-03,1884343.67
27,2010-12-10,2139733.6799999997
27,2010-12-17,2350098.36
27,2010-12-24,3078162.08
27,2010-12-31,1440963.0000000005
27,2011-01-07,1568159.4799999997
27,2011-01-14,1532308.62
27,2011-01-21,1517029.9
27,2011-01-28,1421111.5499999998
27,2011-02-04,1628100.79
27,2011-02-11,1636224.77
27,2011-02-18,1709365.1900000002
27,2011-02-25,1688935.71
27,2011-03-04,1656130.67
27,2011-03-11,1613259.77
27,2011-03-18,1624539.21
27,2011-03-25,1554651.0799999998
27,2011-04-01,1628868.2799999998
27,2011-04-08,1689844.1800000002
27,2011-04-15,1727175.61
27,2011-04-22,1921655.4799999997
27,2011-04-29,1642074.6400000001
27,2011-05-06,1757041.96
27,2011-05-13,1763545.32
27,2011-05-20,1725268.56
27,2011-05-27,1820723.17
27,2011-06-03,2053708.0099999998
27,2011-06-10,1817914.71
27,2011-06-17,1814740.0899999996
27,2011-06-24,1811455.1499999997
27,2011-07-01,1949983.93
27,2011-07-08,2000055.27
27,2011-07-15,1762155.79
27,2011-07-22,1754879.45
27,2011-07-29,1744879.06
27,2011-08-05,1747289.53
27,2011-08-12,1758437.96
27,2011-08-19,1781905.2400000002
27,2011-08-26,2034400.7800000003
27,2011-09-02,1511717.5299999998
27,2011-09-09,1911470.84
27,2011-09-16,1613773.8999999997
27,2011-09-23,1606208.68
27,2011-09-30,1599626.26
27,2011-10-07,1672339.27
27,2011-10-14,1682652.51
27,2011-10-21,1689591.44
27,2011-10-28,1710372.4000000001
27,2011-11-04,1621109.3
27,2011-11-11,1800728.07
27,2011-11-18,1723739.44
27,2011-11-25,2504400.71
27,2011-12-02,1806924.7399999998
27,2011-12-09,2014665.98
27,2011-12-16,2205919.86
27,2011-12-23,2739019.75
27,2011-12-30,1650604.6
27,2012-01-06,1535287.4
27,2012-01-13,1492399.13
27,2012-01-20,1542131.05
27,2012-01-27,1263534.86
27,2012-02-03,1564246.02
27,2012-02-10,1651605.35
27,2012-02-17,1606221.56
27,2012-02-24,1648602.39
27,2012-03-02,1509323.09
27,2012-03-09,1607343.4100000001
27,2012-03-16,1635984.0699999998
27,2012-03-23,1620839.34
27,2012-03-30,1615494.1400000001
27,2012-04-06,1899013.3399999999
27,2012-04-13,1650405.21
27,2012-04-20,1639999.4700000002
27,2012-04-27,1565498.84
27,2012-05-04,1669388.45
27,2012-05-11,1674306.31
27,2012-05-18,1707158.8199999998
27,2012-05-25,1818906.7300000002
27,2012-06-01,1900638.6
27,2012-06-08,1764756.3099999998
27,2012-06-15,1773500.56
27,2012-06-22,1837884.7899999998
27,2012-06-29,1842555.3199999998
27,2012-07-06,2062224.92
27,2012-07-13,1755889.53
27,2012-07-20,1730913.66
27,2012-07-27,1625883.71
27,2012-08-03,1705810.84
27,2012-08-10,1720537.2599999995
27,2012-08-17,1735339.59
27,2012-08-24,1780443.3599999999
27,2012-08-31,1731935.43
27,2012-09-07,1840955.23
27,2012-09-14,1519604.5
27,2012-09-21,1557485.75
27,2012-09-28,1540687.6299999997
27,2012-10-05,1591816.8800000001
27,2012-10-12,1660081.29
27,2012-10-19,1620374.24
27,2012-10-26,1703047.74
28,2010-02-05,1672352.29
28,2010-02-12,1558968.49
28,2010-02-19,1491300.42
28,2010-02-26,1542173.33
28,2010-03-05,1608435.4500000002
28,2010-03-12,1326877.11
28,2010-03-19,1279819.43
28,2010-03-26,1245268.7699999998
28,2010-04-02,1441559.4
28,2010-04-09,1382359.21
28,2010-04-16,1268240.66
28,2010-04-23,1244177.21
28,2010-04-30,1186971.02
28,2010-05-07,1532893.2200000002
28,2010-05-14,1245898.7300000002
28,2010-05-21,1217923.71
28,2010-05-28,1176588.2500000002
28,2010-06-04,1543678.0199999998
28,2010-06-11,1348995.1700000002
28,2010-06-18,1267619.06
28,2010-06-25,1231025.0699999998
28,2010-07-02,1399960.15
28,2010-07-09,1340293.8699999999
28,2010-07-16,1225336.41
28,2010-07-23,1205884.9799999997
28,2010-07-30,1150204.7099999997
28,2010-08-06,1523101.3800000001
28,2010-08-13,1218688.0899999999
28,2010-08-20,1195897.6
28,2010-08-27,1191585.9200000002
28,2010-09-03,1523410.7099999995
28,2010-09-10,1246062.17
28,2010-09-17,1159812.3499999999
28,2010-09-24,1111797.21
28,2010-10-01,1203080.4100000001
28,2010-10-08,1334571.8700000003
28,2010-10-15,1158062.99
28,2010-10-22,1120619.32
28,2010-10-29,1231688.48
28,2010-11-05,1501663.2600000002
28,2010-11-12,1266460.45
28,2010-11-19,1179315.7200000002
28,2010-11-26,1937033.5000000002
28,2010-12-03,1447916.29
28,2010-12-10,1466164.4900000002
28,2010-12-17,1510443.62
28,2010-12-24,2026026.3900000001
28,2010-12-31,1090558.5699999998
28,2011-01-07,1402902.4700000002
28,2011-01-14,1098286.6100000003
28,2011-01-21,1079669.11
28,2011-01-28,1127859.69
28,2011-02-04,1564897.32
28,2011-02-11,1397301.3800000001
28,2011-02-18,1514828.8200000003
28,2011-02-25,1311796.91
28,2011-03-04,1723736.9100000001
28,2011-03-11,1380836.3500000003
28,2011-03-18,1286413.7099999997
28,2011-03-25,1201059.72
28,2011-04-01,1336838.4100000001
28,2011-04-08,1414713.5000000002
28,2011-04-15,1240126.07
28,2011-04-22,1297452.0
28,2011-04-29,1222367.9
28,2011-05-06,1515890.3800000004
28,2011-05-13,1253316.2999999998
28,2011-05-20,1151282.31
28,2011-05-27,1160043.98
28,2011-06-03,1403779.25
28,2011-06-10,1339972.8299999998
28,2011-06-17,1268503.49
28,2011-06-24,1208809.3399999999
28,2011-07-01,1319054.57
28,2011-07-08,1459655.85
28,2011-07-15,1197373.13
28,2011-07-22,1165870.54
28,2011-07-29,1114530.29
28,2011-08-05,1523870.8900000001
28,2011-08-12,1218764.9399999997
28,2011-08-19,1200019.74
28,2011-08-26,1166479.51
28,2011-09-02,1468871.4899999998
28,2011-09-09,1310087.0
28,2011-09-16,1159212.1
28,2011-09-23,1109105.9200000002
28,2011-09-30,1120731.76
28,2011-10-07,1557314.5799999998
28,2011-10-14,1220984.94
28,2011-10-21,1203172.05
28,2011-10-28,1242746.06
28,2011-11-04,1576654.6700000002
28,2011-11-11,1402654.95
28,2011-11-18,1255081.22
28,2011-11-25,1929738.27
28,2011-12-02,1368130.35
28,2011-12-09,1467024.2999999998
28,2011-12-16,1429954.66
28,2011-12-23,1796203.51
28,2011-12-30,1270036.53
28,2012-01-06,1466046.07
28,2012-01-13,1161190.29
28,2012-01-20,1129540.48
28,2012-01-27,1132948.48
28,2012-02-03,1531599.44
28,2012-02-10,1572966.15
28,2012-02-17,1501503.6800000002
28,2012-02-24,1323487.91
28,2012-03-02,1451740.5699999998
28,2012-03-09,1680764.06
28,2012-03-16,1337875.4900000002
28,2012-03-23,1216059.41
28,2012-03-30,1209524.11
28,2012-04-06,1559592.7899999998
28,2012-04-13,1290684.95
28,2012-04-20,1180797.1999999997
28,2012-04-27,1170456.16
28,2012-05-04,1450628.85
28,2012-05-11,1264575.1800000002
28,2012-05-18,1213310.4500000002
28,2012-05-25,1151214.41
28,2012-06-01,1245480.9500000002
28,2012-06-08,1440687.69
28,2012-06-15,1229760.97
28,2012-06-22,1180671.5499999998
28,2012-06-29,1129031.98
28,2012-07-06,1500863.54
28,2012-07-13,1179915.0400000003
28,2012-07-20,1149427.48
28,2012-07-27,1135035.09
28,2012-08-03,1376520.1
28,2012-08-10,1269113.4100000001
28,2012-08-17,1184198.4100000001
28,2012-08-24,1199309.5900000003
28,2012-08-31,1227118.7499999998
28,2012-09-07,1469693.9900000002
28,2012-09-14,1124660.7699999998
28,2012-09-21,1135340.1900000002
28,2012-09-28,1129508.6100000006
28,2012-10-05,1462941.03
28,2012-10-12,1205536.71
28,2012-10-19,1143724.48
28,2012-10-26,1213860.61
29,2010-02-05,538634.46
29,2010-02-12,529672.95
29,2010-02-19,542399.0700000001
29,2010-02-26,488417.61
29,2010-03-05,535087.91
29,2010-03-12,519042.49000000005
29,2010-03-19,496851.6
29,2010-03-26,552985.34
29,2010-04-02,599629.25
29,2010-04-09,569937.2299999999
29,2010-04-16,509100.83999999997
29,2010-04-23,505329.66
29,2010-04-30,501013.47
29,2010-05-07,568497.35
29,2010-05-14,518940.87999999995
29,2010-05-21,502021.81999999995
29,2010-05-28,577627.6599999999
29,2010-06-04,588017.6599999999
29,2010-06-11,540716.5800000001
29,2010-06-18,558731.74
29,2010-06-25,585548.79
29,2010-07-02,581473.5499999999
29,2010-07-09,563449.43
29,2010-07-16,512292.00999999995
29,2010-07-23,506502.09
29,2010-07-30,509872.77
29,2010-08-06,519787.92999999993
29,2010-08-13,495269.0
29,2010-08-20,531640.1900000001
29,2010-08-27,545766.13
29,2010-09-03,579272.3799999999
29,2010-09-10,491290.36999999994
29,2010-09-17,463752.89
29,2010-09-24,465338.41
29,2010-10-01,474698.01
29,2010-10-08,530059.0599999999
29,2010-10-15,483011.68999999994
29,2010-10-22,505221.1699999999
29,2010-10-29,527058.5900000001
29,2010-11-05,521002.97000000003
29,2010-11-12,524450.7
29,2010-11-19,508174.55000000005
29,2010-11-26,975268.9099999999
29,2010-12-03,642678.53
29,2010-12-10,713834.7399999999
29,2010-12-17,850538.25
29,2010-12-24,1130926.79
29,2010-12-31,465992.02
29,2011-01-07,455952.18
29,2011-01-14,426905.26
29,2011-01-21,445134.15
29,2011-01-28,410426.97
29,2011-02-04,504126.88999999996
29,2011-02-11,550387.7799999999
29,2011-02-18,542529.21
29,2011-02-25,483660.14999999997
29,2011-03-04,536031.6699999999
29,2011-03-11,493430.44999999995
29,2011-03-18,493653.43000000005
29,2011-03-25,478773.05000000005
29,2011-04-01,475615.26
29,2011-04-08,505304.33
29,2011-04-15,518245.97
29,2011-04-22,589252.6900000001
29,2011-04-29,493078.63999999996
29,2011-05-06,534372.53
29,2011-05-13,549551.02
29,2011-05-20,492932.51
29,2011-05-27,550735.64
29,2011-06-03,598251.57
29,2011-06-10,558431.44
29,2011-06-17,536914.17
29,2011-06-24,545368.1699999999
29,2011-07-01,567114.6
29,2011-07-08,547586.0700000001
29,2011-07-15,505246.15
29,2011-07-22,507335.75
29,2011-07-29,474653.06
29,2011-08-05,503486.37
29,2011-08-12,471311.5
29,2011-08-19,498056.0
29,2011-08-26,608294.98
29,2011-09-02,497085.91
29,2011-09-09,505406.72
29,2011-09-16,474129.35000000003
29,2011-09-23,475696.36999999994
29,2011-09-30,446516.25999999995
29,2011-10-07,514992.99999999994
29,2011-10-14,475776.44999999995
29,2011-10-21,505068.22
29,2011-10-28,515119.64
29,2011-11-04,620735.7200000001
29,2011-11-11,531600.6200000001
29,2011-11-18,504601.29
29,2011-11-25,913165.1900000001
29,2011-12-02,579874.22
29,2011-12-09,633240.53
29,2011-12-16,736805.66
